om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4
680399,2023,07,27,2023-07-27,14:35:00,3,MN,27,0,2.00,0,0,0,0,46.9000,-91.9600,46.9000,-91.9600,0,0,0,0,0,137,0,0,0
680400,2023,07,27,2023-07-27,14:35:00,3,MN,27,0,1.00,0,0,0,0,46.8400,-92.0200,46.8400,-92.0200,0,0,0,0,0,137,0,0,0
680401,2023,07,27,2023-07-27,14:36:00,3,MN,27,0,1.50,0,0,0,0,46.8900,-91.9400,46.8900,-91.9400,0,0,0,0,0,137,0,0,0
680402,2023,07,27,2023-07-27,14:37:00,3,MN,27,0,1.00,0,0,0,0,46.8800,-92.0300,46.8800,-92.0300,0,0,0,0,0,137,0,0,0
680403,2023,07,27,2023-07-27,14:40:00,3,MN,27,0,1.50,0,0,0,0,46.8900,-91.9400,46.8900,-91.9400,0,0,0,0,0,137,0,0,0
680404,2023,07,27,2023-07-27,14:40:00,3,MN,27,0,1.00,0,0,0,0,45.7100,-92.9200,45.7100,-92.9200,0,0,0,0,0,25,0,0,0
680405,2023,07,27,2023-07-27,14:44:00,3,MN,27,0,1.75,0,0,0,0,46.8900,-92.0100,46.8900,-92.0100,0,0,0,0,0,137,0,0,0
680406,2023,07,27,2023-07-27,14:47:00,3,WI,55,0,1.50,0,0,0,0,46.1400,-92.2400,46.1400,-92.2400,0,0,0,0,0,13,0,0,0
680407,2023,07,27,2023-07-27,14:52:00,3,MN,27,0,2.00,0,0,0,0,46.8800,-91.9200,46.8800,-91.9200,0,0,0,0,0,137,0,0,0
680408,2023,07,27,2023-07-27,14:59:00,3,WI,55,0,1.75,0,0,0,0,46.2900,-91.8200,46.2900,-91.8200,0,0,0,0,0,31,0,0,0
680409,2023,07,27,2023-07-27,15:20:00,3,MN,27,0,1.00,0,0,0,0,46.2000,-93.0700,46.2000,-93.0700,0,0,0,0,0,1,0,0,0
680410,2023,07,27,2023-07-27,15:30:00,3,WI,55,0,1.00,0,0,0,0,46.3600,-91.6800,46.3600,-91.6800,0,0,0,0,0,31,0,0,0
680411,2023,07,27,2023-07-27,15:35:00,3,WI,55,0,1.00,0,0,0,0,45.4400,-92.6300,45.4400,-92.6300,0,0,0,0,0,95,0,0,0
680412,2023,07,27,2023-07-27,15:39:00,3,MN,27,0,0.75,0,0,0,0,46.3100,-92.8300,46.3100,-92.8300,0,0,0,0,0,115,0,0,0
680413,2023,07,27,2023-07-27,15:40:00,3,WI,55,0,0.88,0,0,0,0,45.4100,-92.6300,45.4100,-92.6300,0,0,0,0,0,95,0,0,0
680414,2023,07,27,2023-07-27,15:45:00,3,MN,27,0,1.75,0,0,0,0,46.3400,-92.7600,46.3400,-92.7600,0,0,0,0,0,115,0,0,0
680415,2023,07,27,2023-07-27,16:01:00,3,MN,27,0,1.00,0,0,0,0,46.0100,-93.0000,46.0100,-93.0000,0,0,0,0,0,115,0,0,0
680416,2023,07,27,2023-07-27,16:05:00,3,MN,27,0,2.00,0,0,0,0,44.4200,-94.9200,44.4200,-94.9200,0,0,0,0,0,127,0,0,0
680417,2023,07,27,2023-07-27,16:05:00,3,MN,27,0,1.25,0,0,0,0,44.4200,-94.9200,44.4200,-94.9200,0,0,0,0,0,127,0,0,0
680418,2023,07,27,2023-07-27,16:05:00,3,MN,27,0,1.00,0,0,0,0,44.4300,-94.9300,44.4300,-94.9300,0,0,0,0,0,127,0,0,0
680419,2023,07,27,2023-07-27,16:10:00,3,MN,27,0,0.75,0,0,0,0,46.2600,-92.8000,46.2600,-92.8000,0,0,0,0,0,115,0,0,0
680420,2023,07,27,2023-07-27,16:10:00,3,MT,30,0,1.00,0,0,0,0,46.1339,-112.9709,46.1978,-112.7698,0,0,0,0,0,23,0,0,0
680421,2023,07,27,2023-07-27,16:20:00,3,MN,27,0,1.00,0,0,0,0,46.2600,-92.7900,46.2600,-92.7900,0,0,0,0,0,115,0,0,0
680422,2023,07,27,2023-07-27,16:40:00,3,MN,27,0,1.00,0,0,0,0,44.5000,-94.8800,44.5000,-94.8800,0,0,0,0,0,127,0,0,0
680423,2023,07,27,2023-07-27,16:45:00,3,ID,16,0,1.75,0,0,0,0,42.5776,-111.5800,42.5776,-111.5800,0,0,0,0,0,29,0,0,0
680424,2023,07,27,2023-07-27,18:00:00,3,MN,27,0,1.00,0,0,0,0,46.0100,-93.0100,46.0100,-93.0100,0,0,0,0,0,115,0,0,0
680425,2023,07,27,2023-07-27,18:10:00,3,MN,27,0,1.25,0,0,0,0,45.4400,-93.1200,45.4400,-93.1200,0,0,0,0,0,59,0,0,0
680426,2023,07,27,2023-07-27,18:10:00,3,MN,27,0,1.00,0,0,0,0,45.4400,-92.6600,45.4400,-92.6600,0,0,0,0,0,25,0,0,0
680427,2023,07,27,2023-07-27,18:10:00,3,MN,27,0,1.25,0,0,0,0,45.4400,-93.0800,45.4400,-93.0800,0,0,0,0,0,59,0,0,0
680428,2023,07,27,2023-07-27,18:25:00,3,WI,55,0,1.25,0,0,0,0,45.0000,-89.6000,45.0000,-89.6000,0,0,0,0,0,73,0,0,0
680429,2023,07,27,2023-07-27,18:27:00,3,WI,55,0,1.00,0,0,0,0,44.9600,-89.6300,44.9600,-89.6300,0,0,0,0,0,73,0,0,0
680430,2023,07,27,2023-07-27,18:30:00,3,WI,55,0,1.25,0,0,0,0,44.9800,-89.6000,44.9800,-89.6000,0,0,0,0,0,73,0,0,0
680431,2023,07,27,2023-07-27,18:30:00,3,WI,55,0,1.00,0,0,0,0,44.9700,-89.6200,44.9700,-89.6200,0,0,0,0,0,73,0,0,0
680432,2023,07,27,2023-07-27,18:40:00,3,WI,55,0,1.25,0,0,0,0,44.9100,-89.5700,44.9100,-89.5700,0,0,0,0,0,73,0,0,0
680433,2023,07,27,2023-07-27,18:45:00,3,WI,55,0,1.00,0,0,0,0,45.1700,-90.8100,45.1700,-90.8100,0,0,0,0,0,119,0,0,0
680434,2023,07,27,2023-07-27,19:00:00,3,SD,46,0,1.75,0,0,0,0,44.3000,-101.0800,44.3000,-101.0800,0,0,0,0,0,117,0,0,0
680435,2023,07,27,2023-07-27,19:00:00,3,WI,55,0,1.00,0,0,0,0,44.9000,-89.4100,44.9000,-89.4100,0,0,0,0,0,73,0,0,0
680436,2023,07,27,2023-07-27,19:30:00,3,MN,27,0,0.88,0,0,0,0,45.3400,-93.5600,45.3400,-93.5600,0,0,0,0,0,141,0,0,0
680437,2023,07,27,2023-07-27,19:50:00,3,MN,27,0,1.00,0,0,0,0,45.1300,-94.5200,45.1300,-94.5200,0,0,0,0,0,93,0,0,0
680438,2023,07,27,2023-07-27,19:50:00,3,MN,27,0,0.88,0,0,0,0,45.1200,-94.5300,45.1200,-94.5300,0,0,0,0,0,93,0,0,0
680439,2023,07,27,2023-07-27,20:00:00,3,SD,46,0,1.00,0,0,0,0,43.4898,-100.4941,43.4898,-100.4941,0,0,0,0,0,95,0,0,0
680440,2023,07,27,2023-07-27,20:30:00,3,MN,27,0,1.00,0,0,0,0,44.9500,-94.8800,44.9500,-94.8800,0,0,0,0,0,67,0,0,0
680441,2023,07,27,2023-07-27,23:15:00,3,MN,27,0,0.75,0,0,0,0,44.2600,-94.0500,44.2600,-94.0500,0,0,0,0,0,103,0,0,0
680442,2023,07,28,2023-07-28,12:30:00,3,NC,37,0,0.75,0,0,0,0,36.0400,-81.9000,36.0400,-81.9000,0,0,0,0,0,11,0,0,0
680443,2023,07,28,2023-07-28,12:33:00,3,AZ,04,0,1.00,0,0,0,0,34.5600,-112.3900,34.5500,-112.4000,0,0,0,0,0,25,0,0,0
680444,2023,07,28,2023-07-28,13:34:00,3,SD,46,0,1.50,0,0,0,0,43.9911,-103.4428,43.9911,-103.4428,0,0,0,0,0,103,0,0,0
680445,2023,07,28,2023-07-28,14:20:00,3,WY,56,0,1.50,0,0,0,0,41.1500,-104.7900,41.1500,-104.7900,0,0,0,0,0,21,0,0,0
680446,2023,07,28,2023-07-28,14:20:00,3,WY,56,0,1.00,0,0,0,0,41.1500,-104.8100,41.1500,-104.8100,0,0,0,0,0,21,0,0,0
680447,2023,07,28,2023-07-28,14:22:00,3,WY,56,0,1.00,0,0,0,0,41.1500,-104.8500,41.1500,-104.8500,0,0,0,0,0,21,0,0,0
680448,2023,07,28,2023-07-28,14:22:00,3,WY,56,0,1.00,0,0,0,0,41.1500,-104.8100,41.1500,-104.8100,0,0,0,0,0,21,0,0,0
680449,2023,07,28,2023-07-28,14:23:00,3,WY,56,0,1.50,0,0,0,0,41.1500,-104.8100,41.1500,-104.8100,0,0,0,0,0,21,0,0,0
680450,2023,07,28,2023-07-28,14:28:00,3,WY,56,0,1.00,0,0,0,0,41.1500,-104.8200,41.1500,-104.8200,0,0,0,0,0,21,0,0,0
680451,2023,07,28,2023-07-28,14:28:00,3,WY,56,0,1.00,0,0,0,0,41.1600,-104.7800,41.1600,-104.7800,0,0,0,0,0,21,0,0,0
680452,2023,07,28,2023-07-28,14:29:00,3,WY,56,0,0.88,0,0,0,0,41.1500,-104.7300,41.1500,-104.7300,0,0,0,0,0,21,0,0,0
680453,2023,07,28,2023-07-28,14:30:00,3,GA,13,0,1.00,0,0,0,0,34.5600,-83.7100,34.5600,-83.7100,0,0,0,0,0,311,0,0,0
680454,2023,07,28,2023-07-28,14:31:00,3,WY,56,0,1.00,0,0,0,0,41.1300,-104.8000,41.1300,-104.8000,0,0,0,0,0,21,0,0,0
680455,2023,07,28,2023-07-28,14:37:00,3,WY,56,0,1.00,0,0,0,0,41.1200,-104.8300,41.1200,-104.8300,0,0,0,0,0,21,0,0,0
680456,2023,07,28,2023-07-28,14:41:00,3,WY,56,0,1.00,0,0,0,0,41.1300,-104.7900,41.1300,-104.7900,0,0,0,0,0,21,0,0,0
680457,2023,07,28,2023-07-28,14:56:00,3,WI,55,0,1.25,0,0,0,0,44.4900,-89.1100,44.4900,-89.1100,0,0,0,0,0,135,0,0,0
680458,2023,07,28,2023-07-28,15:08:00,3,WV,54,0,1.25,0,0,0,0,39.3425,-78.0275,39.3425,-78.0275,0,0,0,0,0,3,0,0,0
680459,2023,07,28,2023-07-28,15:17:00,3,NE,31,0,1.50,0,0,50000,0,40.1200,-98.0300,40.1200,-98.0300,0,0,0,0,0,129,0,0,0
680460,2023,07,28,2023-07-28,15:20:00,3,NE,31,0,0.88,0,0,0,0,40.1500,-97.9600,40.1500,-97.9600,0,0,0,0,0,129,0,0,0
680461,2023,07,28,2023-07-28,15:36:00,3,NE,31,0,1.00,0,0,0,0,40.1500,-98.0700,40.1500,-98.0700,0,0,0,0,0,129,0,0,0
680462,2023,07,28,2023-07-28,15:39:00,3,NE,31,0,1.00,0,0,0,0,41.5500,-96.4500,41.5500,-96.4500,0,0,0,0,0,53,0,0,0
680463,2023,07,28,2023-07-28,15:45:00,3,NE,31,0,1.00,0,0,0,0,41.5300,-96.4100,41.5300,-96.4100,0,0,0,0,0,177,0,0,0
680464,2023,07,28,2023-07-28,15:53:00,3,VA,51,0,1.00,0,0,0,0,39.0162,-77.3979,39.0162,-77.3979,0,0,0,0,0,107,0,0,0
680465,2023,07,28,2023-07-28,15:53:00,3,VA,51,0,1.25,0,0,0,0,39.0496,-77.4126,39.0496,-77.4126,0,0,0,0,0,107,0,0,0
680466,2023,07,28,2023-07-28,15:55:00,3,NE,31,0,2.00,0,0,0,0,41.5300,-96.4700,41.5300,-96.4700,0,0,0,0,0,53,0,0,0
680467,2023,07,28,2023-07-28,15:55:00,3,VA,51,0,1.00,0,0,0,0,39.0013,-77.4083,39.0013,-77.4083,0,0,0,0,0,107,0,0,0
680468,2023,07,28,2023-07-28,16:03:00,3,KS,20,0,1.50,0,0,0,0,39.9200,-97.8200,39.9200,-97.8200,0,0,0,0,0,157,0,0,0
680469,2023,07,28,2023-07-28,16:09:00,3,NE,31,0,1.75,0,0,0,0,41.4400,-96.4900,41.4400,-96.4900,0,0,0,0,0,53,0,0,0
680470,2023,07,28,2023-07-28,16:10:00,3,KS,20,0,1.00,0,0,0,0,39.8000,-97.8800,39.8000,-97.8800,0,0,0,0,0,157,0,0,0
680471,2023,07,28,2023-07-28,16:11:00,3,NE,31,0,1.25,0,0,0,0,41.4500,-96.5200,41.4500,-96.5200,0,0,0,0,0,53,0,0,0
680472,2023,07,28,2023-07-28,16:15:00,3,NE,31,0,1.75,0,0,0,0,41.4400,-96.4900,41.4400,-96.4900,0,0,0,0,0,53,0,0,0
680473,2023,07,28,2023-07-28,16:16:00,3,MT,30,0,1.75,0,0,0,0,45.9180,-110.8660,45.9180,-110.8660,0,0,0,0,0,31,0,0,0
680474,2023,07,28,2023-07-28,16:17:00,3,NE,31,0,1.75,0,0,0,0,41.4400,-96.4900,41.4400,-96.4900,0,0,0,0,0,53,0,0,0
680475,2023,07,28,2023-07-28,16:17:00,3,NE,31,0,2.75,0,0,0,0,41.4500,-96.4400,41.4500,-96.4400,0,0,0,0,0,53,0,0,0
680476,2023,07,28,2023-07-28,16:19:00,3,NE,31,0,2.75,0,0,0,0,41.4300,-96.4800,41.4300,-96.4800,0,0,0,0,0,53,0,0,0
680477,2023,07,28,2023-07-28,16:20:00,3,NE,31,0,1.50,0,0,0,0,41.4400,-96.4900,41.4400,-96.4900,0,0,0,0,0,53,0,0,0
680478,2023,07,28,2023-07-28,16:20:00,3,NE,31,0,0.75,0,0,0,0,40.9000,-98.2100,40.9000,-98.2100,0,0,0,0,0,81,0,0,0
680479,2023,07,28,2023-07-28,16:22:00,3,NE,31,0,4.50,0,0,0,0,41.4300,-96.4700,41.4300,-96.4700,0,0,0,0,0,53,0,0,0
680480,2023,07,28,2023-07-28,16:23:00,3,NE,31,0,3.00,0,0,0,0,41.4400,-96.4500,41.4400,-96.4500,0,0,0,0,0,53,0,0,0
680481,2023,07,28,2023-07-28,16:24:00,3,NE,31,0,2.50,0,0,0,0,41.4400,-96.4900,41.4400,-96.4900,0,0,0,0,0,53,0,0,0
680482,2023,07,28,2023-07-28,16:25:00,3,NE,31,0,1.25,0,0,0,0,41.4400,-96.5000,41.4400,-96.5000,0,0,0,0,0,53,0,0,0
680483,2023,07,28,2023-07-28,16:29:00,3,NE,31,0,2.00,0,0,0,0,41.3900,-96.3500,41.3900,-96.3500,0,0,0,0,0,55,0,0,0
680484,2023,07,28,2023-07-28,16:30:00,3,AL,01,0,0.88,0,0,0,0,34.6800,-86.7500,34.6800,-86.7500,0,0,0,0,0,89,0,0,0
680485,2023,07,28,2023-07-28,16:33:00,3,NE,31,0,1.00,0,0,0,0,41.4000,-96.3000,41.4000,-96.3000,0,0,0,0,0,177,0,0,0
680486,2023,07,28,2023-07-28,16:33:00,3,MT,30,0,1.75,0,0,0,0,46.0400,-110.8000,46.0400,-110.8000,0,0,0,0,0,31,0,0,0
680487,2023,07,28,2023-07-28,16:37:00,3,NE,31,0,1.50,0,0,0,0,41.3500,-96.3900,41.3500,-96.3900,0,0,0,0,0,55,0,0,0
680488,2023,07,28,2023-07-28,16:37:00,3,KS,20,0,2.00,0,0,50000,1000000,39.8700,-98.3000,39.8700,-98.3000,0,0,0,0,0,89,0,0,0
680489,2023,07,28,2023-07-28,16:40:00,3,NE,31,0,2.00,0,0,350000,10000000,40.7900,-98.1300,40.8700,-98.0100,0,0,0,0,0,81,0,0,0
680490,2023,07,28,2023-07-28,16:44:00,3,MT,30,0,1.75,0,0,0,0,46.0300,-110.7900,46.0300,-110.7900,0,0,0,0,0,67,0,0,0
680491,2023,07,28,2023-07-28,16:45:00,3,NE,31,0,1.50,0,0,0,0,41.3800,-96.2700,41.3800,-96.2700,0,0,0,0,0,55,0,0,0
680492,2023,07,28,2023-07-28,16:50:00,3,NE,31,0,1.75,0,0,0,0,41.3100,-96.2300,41.3100,-96.2300,0,0,0,0,0,55,0,0,0
680493,2023,07,28,2023-07-28,16:53:00,3,NE,31,0,2.50,0,0,0,0,41.3200,-96.2500,41.3200,-96.2500,0,0,0,0,0,55,0,0,0
680494,2023,07,28,2023-07-28,16:53:00,3,NE,31,0,2.50,0,0,0,0,41.3100,-96.2400,41.3100,-96.2400,0,0,0,0,0,55,0,0,0
680495,2023,07,28,2023-07-28,16:55:00,3,NE,31,0,1.00,0,0,0,0,41.3100,-96.1800,41.3100,-96.1800,0,0,0,0,0,55,0,0,0
680496,2023,07,28,2023-07-28,16:55:00,3,NE,31,0,1.00,0,0,0,0,41.3300,-96.1700,41.3300,-96.1700,0,0,0,0,0,55,0,0,0
680497,2023,07,28,2023-07-28,16:55:00,3,NE,31,0,2.75,0,0,0,0,41.3100,-96.2300,41.3100,-96.2300,0,0,0,0,0,55,0,0,0
680498,2023,07,28,2023-07-28,16:55:00,3,NE,31,0,2.00,0,0,0,0,41.2900,-96.2300,41.2900,-96.2300,0,0,0,0,0,55,0,0,0
680499,2023,07,28,2023-07-28,16:55:00,3,NE,31,0,1.00,0,0,0,0,41.2900,-96.2400,41.2900,-96.2400,0,0,0,0,0,55,0,0,0
680500,2023,07,28,2023-07-28,16:56:00,3,NE,31,0,1.00,0,0,0,0,41.3100,-96.2000,41.3100,-96.2000,0,0,0,0,0,55,0,0,0
680501,2023,07,28,2023-07-28,16:57:00,3,NE,31,0,2.00,0,0,0,0,41.2800,-96.1900,41.2800,-96.1900,0,0,0,0,0,55,0,0,0
680502,2023,07,28,2023-07-28,16:59:00,3,NE,31,0,1.00,0,0,0,0,41.3100,-96.1500,41.3100,-96.1500,0,0,0,0,0,55,0,0,0
680503,2023,07,28,2023-07-28,16:59:00,3,NE,31,0,1.25,0,0,0,0,41.2900,-96.2000,41.2900,-96.2000,0,0,0,0,0,55,0,0,0
680504,2023,07,28,2023-07-28,16:59:00,3,NE,31,0,1.25,0,0,0,0,41.3300,-96.1700,41.3300,-96.1700,0,0,0,0,0,55,0,0,0
680505,2023,07,28,2023-07-28,17:00:00,3,NE,31,0,1.50,0,0,0,0,41.2900,-96.1800,41.2900,-96.1800,0,0,0,0,0,55,0,0,0
680506,2023,07,28,2023-07-28,17:00:00,3,KS,20,0,1.00,0,0,25000,2000000,39.4800,-97.9900,39.4800,-97.9900,0,0,0,0,0,123,0,0,0
680507,2023,07,28,2023-07-28,17:02:00,3,NE,31,0,1.75,0,0,0,0,41.2900,-96.2000,41.2900,-96.2000,0,0,0,0,0,55,0,0,0
680508,2023,07,28,2023-07-28,17:02:00,3,KS,20,0,1.00,0,0,0,0,39.5700,-97.8600,39.5700,-97.8600,0,0,0,0,0,29,0,0,0
680509,2023,07,28,2023-07-28,17:03:00,3,NE,31,0,2.00,0,0,150000,3000000,40.6900,-97.9500,40.6900,-97.9500,0,0,0,0,0,35,0,0,0
680510,2023,07,28,2023-07-28,17:05:00,3,NE,31,0,2.50,0,0,0,0,41.2800,-96.1800,41.2800,-96.1800,0,0,0,0,0,55,0,0,0
680511,2023,07,28,2023-07-28,17:05:00,3,IA,19,0,1.25,0,0,0,0,42.7400,-92.2600,42.7400,-92.2600,0,0,0,0,0,17,0,0,0
680512,2023,07,28,2023-07-28,17:05:00,3,NE,31,0,1.75,0,0,100000,1000000,40.7100,-97.8800,40.7100,-97.8800,0,0,0,0,0,81,0,0,0
680513,2023,07,28,2023-07-28,17:07:00,3,IA,19,0,1.50,0,0,0,0,42.6100,-93.2000,42.6100,-93.2000,0,0,0,0,0,69,0,0,0
680514,2023,07,28,2023-07-28,17:08:00,3,IA,19,0,1.50,0,0,0,0,42.6000,-93.2000,42.6000,-93.2000,0,0,0,0,0,69,0,0,0
680515,2023,07,28,2023-07-28,17:08:00,3,WI,55,0,1.00,0,0,0,0,45.2100,-90.4400,45.2100,-90.4400,0,0,0,0,0,119,0,0,0
680516,2023,07,28,2023-07-28,17:08:00,3,NE,31,0,2.00,0,0,0,0,41.2900,-96.1800,41.2900,-96.1800,0,0,0,0,0,55,0,0,0
680517,2023,07,28,2023-07-28,17:09:00,3,NE,31,0,1.00,0,0,0,0,41.3000,-96.1300,41.3000,-96.1300,0,0,0,0,0,55,0,0,0
680518,2023,07,28,2023-07-28,17:10:00,3,NE,31,0,1.50,0,0,0,0,41.2700,-96.1500,41.2700,-96.1500,0,0,0,0,0,55,0,0,0
680519,2023,07,28,2023-07-28,17:10:00,3,IA,19,0,1.75,0,0,0,0,42.5300,-93.2600,42.5300,-93.2600,0,0,0,0,0,83,0,0,0
680520,2023,07,28,2023-07-28,17:10:00,3,NE,31,0,1.50,0,0,0,0,41.2800,-96.1500,41.2800,-96.1500,0,0,0,0,0,55,0,0,0
680521,2023,07,28,2023-07-28,17:11:00,3,NE,31,0,1.75,0,0,0,0,41.3100,-96.2400,41.3100,-96.2400,0,0,0,0,0,55,0,0,0
680522,2023,07,28,2023-07-28,17:11:00,3,NE,31,0,1.50,0,0,0,0,41.2600,-96.1300,41.2600,-96.1300,0,0,0,0,0,55,0,0,0
680523,2023,07,28,2023-07-28,17:11:00,3,WI,55,0,1.75,0,0,0,0,45.1300,-91.4500,45.1300,-91.4500,0,0,0,0,0,17,0,0,0
680524,2023,07,28,2023-07-28,17:12:00,3,NE,31,0,1.00,0,0,0,0,41.2400,-96.1600,41.2400,-96.1600,0,0,0,0,0,55,0,0,0
680525,2023,07,28,2023-07-28,17:12:00,3,WI,55,0,3.00,0,0,0,0,45.1300,-91.4500,45.1300,-91.4500,0,0,0,0,0,17,0,0,0
680526,2023,07,28,2023-07-28,17:13:00,3,NE,31,0,1.00,0,0,0,0,41.2400,-96.1200,41.2400,-96.1200,0,0,0,0,0,55,0,0,0
680527,2023,07,28,2023-07-28,17:13:00,3,WI,55,0,1.00,0,0,0,0,42.9800,-90.6600,42.9800,-90.6600,0,0,0,0,0,43,0,0,0
680528,2023,07,28,2023-07-28,17:15:00,3,NE,31,0,2.50,0,0,250000,6000000,40.6400,-97.9100,40.6000,-97.8800,0,0,0,0,0,35,0,0,0
680529,2023,07,28,2023-07-28,17:17:00,3,NE,31,0,1.75,0,0,0,0,41.2800,-96.1800,41.2800,-96.1800,0,0,0,0,0,55,0,0,0
680530,2023,07,28,2023-07-28,17:18:00,3,NE,31,0,2.00,0,0,100000,1000000,40.6000,-97.9800,40.6000,-97.9800,0,0,0,0,0,35,0,0,0
680531,2023,07,28,2023-07-28,17:18:00,3,NE,31,0,2.25,0,0,0,0,41.2800,-96.1800,41.2800,-96.1800,0,0,0,0,0,55,0,0,0
680532,2023,07,28,2023-07-28,17:18:00,3,GA,13,0,1.00,0,0,0,0,34.2200,-84.8300,34.2200,-84.8300,0,0,0,0,0,15,0,0,0
680533,2023,07,28,2023-07-28,17:18:00,3,NE,31,0,4.00,0,0,250000,1000000,40.6100,-97.9300,40.6040,-97.9380,0,0,0,0,0,35,0,0,0
680534,2023,07,28,2023-07-28,17:20:00,3,IA,19,0,1.25,0,0,0,0,42.7400,-92.2600,42.7400,-92.2600,0,0,0,0,0,17,0,0,0
680535,2023,07,28,2023-07-28,17:20:00,3,NE,31,0,1.00,0,0,0,0,41.2700,-96.1500,41.2700,-96.1500,0,0,0,0,0,55,0,0,0
680536,2023,07,28,2023-07-28,17:23:00,3,IA,19,0,2.75,0,0,0,0,42.7200,-92.3400,42.7200,-92.3400,0,0,0,0,0,17,0,0,0
680537,2023,07,28,2023-07-28,17:23:00,3,NE,31,0,1.00,0,0,0,0,41.2000,-96.0800,41.2000,-96.0800,0,0,0,0,0,55,0,0,0
680538,2023,07,28,2023-07-28,17:24:00,3,WI,55,0,1.75,0,0,20000,0,45.1400,-90.3500,45.1400,-90.3500,0,0,0,0,0,119,0,0,0
680539,2023,07,28,2023-07-28,17:25:00,3,WI,55,0,2.00,0,0,20000,0,45.1500,-90.3300,45.1500,-90.3300,0,0,0,0,0,119,0,0,0
680540,2023,07,28,2023-07-28,17:25:00,3,WI,55,0,2.50,0,0,25000,0,45.1400,-90.3700,45.1400,-90.3700,0,0,0,0,0,119,0,0,0
680541,2023,07,28,2023-07-28,17:29:00,3,NE,31,0,2.00,0,0,100000,1000000,40.5300,-97.9200,40.5300,-97.9200,0,0,0,0,0,35,0,0,0
680542,2023,07,28,2023-07-28,17:41:00,3,WI,55,0,2.00,0,0,0,0,45.3900,-90.3300,45.3900,-90.3300,0,0,0,0,0,99,0,0,0
680543,2023,07,28,2023-07-28,17:42:00,3,KS,20,0,1.00,0,0,250000,5000000,39.3511,-98.0067,39.3161,-98.0515,0,0,0,0,0,123,0,0,0
680544,2023,07,28,2023-07-28,17:45:00,3,WI,55,0,0.75,0,0,0,0,45.1400,-90.2000,45.1400,-90.2000,0,0,0,0,0,119,0,0,0
680545,2023,07,28,2023-07-28,17:48:00,3,IA,19,0,1.00,0,0,0,0,42.4000,-92.8600,42.4000,-92.8600,0,0,0,0,0,75,0,0,0
680546,2023,07,28,2023-07-28,17:54:00,3,WI,55,0,0.75,0,0,0,0,45.1800,-89.6800,45.1800,-89.6800,0,0,0,0,0,69,0,0,0
680547,2023,07,28,2023-07-28,18:00:00,3,NE,31,0,1.75,0,0,100000,1000000,40.3700,-97.7300,40.3700,-97.7300,0,0,0,0,0,59,0,0,0
680548,2023,07,28,2023-07-28,18:03:00,3,NE,31,0,1.00,0,0,0,0,40.8300,-96.6900,40.8300,-96.6900,0,0,0,0,0,109,0,0,0
680549,2023,07,28,2023-07-28,18:07:00,3,NE,31,0,1.00,0,0,0,0,40.8200,-96.7100,40.8200,-96.7100,0,0,0,0,0,109,0,0,0
680550,2023,07,28,2023-07-28,18:09:00,3,NE,31,0,1.75,0,0,0,0,40.7500,-96.7200,40.7500,-96.7200,0,0,0,0,0,109,0,0,0
680551,2023,07,28,2023-07-28,18:10:00,3,NE,31,0,1.50,0,0,0,0,40.7700,-96.7600,40.7700,-96.7600,0,0,0,0,0,109,0,0,0
680552,2023,07,28,2023-07-28,18:14:00,3,WI,55,0,2.00,0,0,10000,0,42.7400,-90.4800,42.7400,-90.4800,0,0,0,0,0,43,0,0,0
680553,2023,07,28,2023-07-28,18:16:00,3,NE,31,0,1.75,0,0,0,0,40.7400,-96.6700,40.7400,-96.6700,0,0,0,0,0,109,0,0,0
680554,2023,07,28,2023-07-28,18:17:00,3,NE,31,0,1.00,0,0,0,0,40.7500,-96.7000,40.7500,-96.7000,0,0,0,0,0,109,0,0,0
680555,2023,07,28,2023-07-28,18:19:00,3,WI,55,0,3.00,0,0,20000,0,44.0800,-91.3600,44.0800,-91.3600,0,0,0,0,0,121,0,0,0
680556,2023,07,28,2023-07-28,18:21:00,3,WI,55,0,1.75,0,0,15000,0,44.0800,-91.3600,44.0800,-91.3600,0,0,0,0,0,121,0,0,0
680557,2023,07,28,2023-07-28,18:23:00,3,NE,31,0,1.25,0,0,0,0,40.7200,-96.6800,40.7200,-96.6800,0,0,0,0,0,109,0,0,0
680558,2023,07,28,2023-07-28,18:25:00,3,WI,55,0,2.50,0,0,0,0,42.7300,-90.3900,42.7300,-90.3900,0,0,0,0,0,65,0,0,0
680559,2023,07,28,2023-07-28,18:25:00,3,WI,55,0,1.00,0,0,0,0,44.9500,-89.9300,44.9500,-89.9300,0,0,0,0,0,73,0,0,0
680560,2023,07,28,2023-07-28,18:27:00,3,WI,55,0,2.00,0,0,0,0,42.7400,-90.3300,42.7400,-90.3300,0,0,0,0,0,65,0,0,0
680561,2023,07,28,2023-07-28,18:30:00,3,IL,17,0,1.25,0,0,0,0,41.8188,-88.1611,41.8188,-88.1611,0,0,0,0,0,43,0,0,0
680562,2023,07,28,2023-07-28,18:30:00,3,WI,55,0,2.00,0,0,15000,0,44.0700,-91.2300,44.0700,-91.2300,0,0,0,0,0,121,0,0,0
680563,2023,07,28,2023-07-28,18:30:00,3,WI,55,0,1.75,0,0,10000,0,44.0300,-91.2700,44.0300,-91.2700,0,0,0,0,0,63,0,0,0
